Timestamp,Time Stamp time,HT R Phase Current,DateNumber,Time Number,Date Value ,Moving Average,,Time Number Z,HT Phase Current Z,,,,,,,Mean,
23-12-2018,07:30:00,1.08,43457,0.3125,,,,,,,,,,,,,
23-12-2018,07:35:00,1.08,43457,0.31597,,,,,,,,,,,,,
23-12-2018,07:40:00,0,43457,0.31944,,,,,,,,,,,,,
23-12-2018,07:45:00,0,43457,0.32292,,,,,,,,,,,,,
23-12-2018,07:50:00,0,43457,0.32639,,,,,,,,,,,,,
23-12-2018,07:55:00,0,43457,0.32986,,,,,,,,,,,,,
23-12-2018,08:00:00,0,43457,0.33333,,,,,,,,,,,,,
23-12-2018,08:05:00,0,43457,0.33681,,,,,,,,,,,,,
23-12-2018,08:10:00,0,43457,0.34028,,,,,,,,,,,,,
23-12-2018,08:15:00,0,43457,0.34375,,,,,,,,,,,,,
23-12-2018,08:20:00,15.12,43457,0.34722,43457.34722,7.746666667,,-2.028530264,-0.789957133,,,,,,,Date Value,43611.93688
23-12-2018,08:25:00,0,43457,0.35069,,5.413333333,,,,,,,,,,,
23-12-2018,08:30:00,8.12,43457,0.35417,43457.35417,8.12,,-2.028439066,-1.022435781,,,,,,,HT Phase Current,38.90584003
23-12-2018,08:35:00,8.12,43457,0.35764,43457.35764,8.12,,-2.028393533,-1.022435781,,,,,,,,
23-12-2018,08:40:00,8.12,43457,0.36111,43457.36111,8.12,,-2.028347999,-1.022435781,,,,,,,,
23-12-2018,08:45:00,8.12,43457,0.36458,43457.36458,8.19,,-2.028302466,-1.022435781,,,,,,,,
23-12-2018,08:50:00,8.12,43457,0.36806,43457.36806,,,-2.028256801,-1.022435781,,,,,,,STDEV,
23-12-2018,08:55:00,8.33,43457,0.37153,43457.37153,,,-2.028211268,-1.015461421,,,,,,,Date Value,76.20771563
23-12-2018,09:00:00,0,43457,0.375,,,,,,,,,,,,,
23-12-2018,09:05:00,0,43457,0.37847,,,,,,,,,,,,,
23-12-2018,09:10:00,0,43457,0.38194,,,,,,,,,,,,,
23-12-2018,09:15:00,0,43457,0.38542,,,,,,,,,,,,,
23-12-2018,09:20:00,0,43457,0.38889,,,,,,,,,,,,,
23-12-2018,09:25:00,0,43457,0.39236,,,,,,,,,,,,,
23-12-2018,09:30:00,0,43457,0.39583,,,,,,,,,,,,,
23-12-2018,09:35:00,0,43457,0.39931,,,,,,,,,,,,,
23-12-2018,09:40:00,0,43457,0.40278,,,,,,,,,,,,,
23-12-2018,09:45:00,0,43457,0.40625,,,,,,,,,,,,,
23-12-2018,09:50:00,0,43457,0.40972,,,,,,,,,,,,,
23-12-2018,09:55:00,0,43457,0.41319,,,,,,,,,,,,,
23-12-2018,10:00:00,0,43457,0.41667,,,,,,,,,,,,,
23-12-2018,10:05:00,0,43457,0.42014,,10.72,,,,,,,,,,,
23-12-2018,10:10:00,0,43457,0.42361,,26.43666667,,,,,,,,,,,
23-12-2018,10:15:00,32.16,43457,0.42708,43457.42708,42.3,,-2.027482339,-0.224037681,,,,,,,HT Phase Current,30.11029212
23-12-2018,10:20:00,47.15,43457,0.43056,43457.43056,50.49333333,,-2.027436674,0.273798737,,,,,,,,
23-12-2018,10:25:00,47.59,43457,0.43403,43457.43403,47.53,,-2.027391141,0.288411681,,,,,,,,
23-12-2018,10:30:00,56.74,43457,0.4375,43457.4375,50.23,,-2.027345607,0.592294485,,,,,,,,
23-12-2018,10:35:00,38.26,43457,0.44097,43457.44097,52.35666667,,-2.027300074,-0.021449145,,,,,,,,
23-12-2018,10:40:00,55.69,43457,0.44444,43457.44444,58.4,,-2.02725454,0.557422688,,,,,,,,
23-12-2018,10:45:00,63.12,43457,0.44792,43457.44792,50.68,,-2.027208876,0.804182167,,,,,,,,
23-12-2018,10:50:00,56.39,43457,0.45139,43457.45139,42.74666667,,-2.027163342,0.580670553,,,,,,,,
23-12-2018,10:55:00,32.53,43457,0.45486,43457.45486,33.99333333,,-2.027117809,-0.211749524,,,,,,,,
23-12-2018,11:00:00,39.32,43457,0.45833,43457.45833,33.73666667,,-2.027072275,0.013754764,,,,,,,,
23-12-2018,11:05:00,30.13,43457,0.46181,43457.46181,33.05333333,,-2.027026611,-0.291456489,,,,,,,,
23-12-2018,11:10:00,31.76,43457,0.46528,43457.46528,37.00333333,,-2.026981077,-0.237322176,,,,,,,,
23-12-2018,11:15:00,37.27,43457,0.46875,43457.46875,47.97333333,,-2.026935544,-0.054328268,,,,,,,,
23-12-2018,11:20:00,41.98,43457,0.47222,43457.47222,57.56666667,,-2.02689001,0.10209665,,,,,,,,
23-12-2018,11:25:00,64.67,43457,0.47569,43457.47569,66.67666667,,-2.026844477,0.855659582,,,,,,,,
23-12-2018,11:30:00,66.05,43457,0.47917,43457.47917,63.95333333,,-2.026798812,0.901491087,,,,,,,,
23-12-2018,11:35:00,69.31,43457,0.48264,43457.48264,54.78,,-2.026753279,1.009759714,,,,,,,,
23-12-2018,11:40:00,56.5,43457,0.48611,43457.48611,43.02333333,,-2.026707745,0.584323789,,,,,,,,
23-12-2018,11:45:00,38.53,43457,0.48958,43457.48958,39.11333333,,-2.026662212,-0.012482112,,,,,,,,
23-12-2018,11:50:00,34.04,43457,0.49306,43457.49306,42.46333333,,-2.026616547,-0.161600559,,,,,,,,
23-12-2018,11:55:00,44.77,43457,0.49653,43457.49653,52.33666667,,-2.026571014,0.194755997,,,,,,,,
23-12-2018,12:00:00,48.58,43457,0.5,43457.5,52.25,,-2.02652548,0.321290804,,,,,,,,
23-12-2018,12:05:00,63.66,43457,0.50347,43457.50347,56.47,,-2.026479947,0.822116234,,,,,,,,
23-12-2018,12:10:00,44.51,43457,0.50694,43457.50694,57.49,,-2.026434413,0.186121076,,,,,,,,
23-12-2018,12:15:00,61.24,43457,0.51042,43457.51042,64.31333333,,-2.026388749,0.741745044,,,,,,,,
23-12-2018,12:20:00,66.72,43457,0.51389,43457.51389,66.05,,-2.026343215,0.923742614,,,,,,,,
23-12-2018,12:25:00,64.98,43457,0.51736,43457.51736,66.08666667,,-2.026297682,0.865955065,,,,,,,,
23-12-2018,12:30:00,66.45,43457,0.52083,43457.52083,66.30333333,,-2.026252148,0.914775581,,,,,,,,
23-12-2018,12:35:00,66.83,43457,0.52431,43457.52431,65.08333333,,-2.026206484,0.92739585,,,,,,,,
23-12-2018,12:40:00,65.63,43457,0.52778,43457.52778,62.69,,-2.02616095,0.887542368,,,,,,,,
23-12-2018,12:45:00,62.79,43457,0.53125,43457.53125,59.93666667,,-2.026115417,0.793222459,,,,,,,,
23-12-2018,12:50:00,59.65,43457,0.53472,43457.53472,61.05,,-2.026069883,0.68893918,,,,,,,,
23-12-2018,12:55:00,57.37,43457,0.53819,43457.53819,61.10333333,,-2.02602435,0.613217563,,,,,,,,
23-12-2018,13:00:00,66.13,43457,0.54167,43457.54167,59.48333333,,-2.025978685,0.904147986,,,,,,,,
23-12-2018,13:05:00,59.81,43457,0.54514,43457.54514,57.61666667,,-2.025933152,0.694252978,,,,,,,,
23-12-2018,13:10:00,52.51,43457,0.54861,43457.54861,51.78,,-2.025887618,0.451810959,,,,,,,,
23-12-2018,13:15:00,60.53,43457,0.55208,43457.55208,55.10333333,,-2.025842085,0.718165067,,,,,,,,
23-12-2018,13:20:00,42.3,43457,0.55556,43457.55556,55.37333333,,-2.02579642,0.112724246,,,,,,,,
23-12-2018,13:25:00,62.48,43457,0.55903,43457.55903,63.1,,-2.025750887,0.782926976,,,,,,,,
23-12-2018,13:30:00,61.34,43457,0.5625,43457.5625,63.9,,-2.025705353,0.745066168,,,,,,,,
23-12-2018,13:35:00,65.48,43457,0.56597,43457.56597,64.07,,-2.02565982,0.882560683,,,,,,,,
23-12-2018,13:40:00,64.88,43457,0.56944,43457.56944,63.41333333,,-2.025614286,0.862633941,,,,,,,,
23-12-2018,13:45:00,61.85,43457,0.57292,43457.57292,62.90666667,,-2.025568622,0.762003898,,,,,,,,
23-12-2018,13:50:00,63.51,43457,0.57639,43457.57639,63.53,,-2.025523088,0.817134549,,,,,,,,
23-12-2018,13:55:00,63.36,43457,0.57986,43457.57986,63.47,,-2.025477555,0.812152863,,,,,,,,
23-12-2018,14:00:00,63.72,43457,0.58333,43457.58333,62.88333333,,-2.025432021,0.824108908,,,,,,,,
23-12-2018,14:05:00,63.33,43457,0.58681,43457.58681,62.27,,-2.025386357,0.811156526,,,,,,,,
23-12-2018,14:10:00,61.6,43457,0.59028,43457.59028,61.55,,-2.025340823,0.753701089,,,,,,,,
23-12-2018,14:15:00,61.88,43457,0.59375,43457.59375,60.53666667,,-2.02529529,0.763000235,,,,,,,,
23-12-2018,14:20:00,61.17,43457,0.59722,43457.59722,59.33333333,,-2.025249756,0.739420258,,,,,,,,
23-12-2018,14:25:00,58.56,43457,0.60069,43457.60069,58.74666667,,-2.025204223,0.652738934,,,,,,,,
23-12-2018,14:30:00,58.27,43457,0.60417,43457.60417,58.2,,-2.025158558,0.643107675,,,,,,,,
23-12-2018,14:35:00,59.41,43457,0.60764,43457.60764,56.80666667,,-2.025113025,0.680968484,,,,,,,,
23-12-2018,14:40:00,56.92,43457,0.61111,43457.61111,55.68,,-2.025067491,0.598272507,,,,,,,,
23-12-2018,14:45:00,54.09,43457,0.61458,43457.61458,55.66,,-2.025021958,0.504284711,,,,,,,,
23-12-2018,14:50:00,56.03,43457,0.61806,43457.61806,56.12666667,,-2.024976293,0.568714508,,,,,,,,
23-12-2018,14:55:00,56.86,43457,0.62153,43457.62153,55.36,,-2.02493076,0.596279833,,,,,,,,
23-12-2018,15:00:00,55.49,43457,0.625,43457.625,53.67,,-2.024885226,0.550780441,,,,,,,,
23-12-2018,15:05:00,53.73,43457,0.62847,43457.62847,52.54,,-2.024839693,0.492328666,,,,,,,,
23-12-2018,15:10:00,51.79,43457,0.63194,43457.63194,51.78,,-2.024794159,0.42789887,,,,,,,,
23-12-2018,15:15:00,52.1,43457,0.63542,43457.63542,51.24,,-2.024748495,0.438194353,,,,,,,,
23-12-2018,15:20:00,51.45,43457,0.63889,43457.63889,49.72,,-2.024702961,0.41660705,,,,,,,,
23-12-2018,15:25:00,50.17,43457,0.64236,43457.64236,47.82666667,,-2.024657428,0.374096668,,,,,,,,
23-12-2018,15:30:00,47.54,43457,0.64583,43457.64583,44.83,,-2.024611894,0.286751119,,,,,,,,
23-12-2018,15:35:00,45.77,43457,0.64931,43457.64931,42.24666667,,-2.02456623,0.227967233,,,,,,,,
23-12-2018,15:40:00,41.18,43457,0.65278,43457.65278,40.01333333,,-2.024520696,0.075527662,,,,,,,,
23-12-2018,15:45:00,39.79,43457,0.65625,43457.65625,36.57333333,,-2.024475163,0.029364045,,,,,,,,
23-12-2018,15:50:00,39.07,43457,0.65972,43457.65972,31.7,,-2.024429629,0.005451955,,,,,,,,
23-12-2018,15:55:00,30.86,43457,0.66319,43457.66319,29.23333333,,-2.024384096,-0.267212287,,,,,,,,
23-12-2018,16:00:00,25.17,43457,0.66667,43457.66667,29.44666667,,-2.024338431,-0.456184217,,,,,,,,
23-12-2018,16:05:00,31.67,43457,0.67014,43457.67014,30.26333333,,-2.024292898,-0.240311187,,,,,,,,
23-12-2018,16:10:00,31.5,43457,0.67361,43457.67361,27.98,,-2.024247364,-0.245957097,,,,,,,,
23-12-2018,16:15:00,27.62,43457,0.67708,43457.67708,24.60666667,,-2.024201831,-0.37481669,,,,,,,,
23-12-2018,16:20:00,24.82,43457,0.68056,43457.68056,20.53333333,,-2.024156166,-0.467808149,,,,,,,,
23-12-2018,16:25:00,21.38,43457,0.68403,43457.68403,16.54333333,,-2.024110633,-0.582054799,,,,,,,,
23-12-2018,16:30:00,15.4,43457,0.6875,43457.6875,14.00333333,,-2.024065099,-0.780657987,,,,,,,,
23-12-2018,16:35:00,12.85,43457,0.69097,43457.69097,13.13333333,,-2.024019566,-0.865346637,,,,,,,,
23-12-2018,16:40:00,13.76,43457,0.69444,43457.69444,12.63,,-2.023974033,-0.835124413,,,,,,,,
23-12-2018,16:45:00,12.79,43457,0.69792,43457.69792,11.15,,-2.023928368,-0.867339311,,,,,,,,
23-12-2018,16:50:00,11.34,43457,0.70139,43457.70139,9.556666667,,-2.023882834,-0.915495603,,,,,,,,
23-12-2018,16:55:00,9.32,43457,0.70486,43457.70486,8.073333333,,-2.023837301,-0.982582298,,,,,,,,
23-12-2018,17:00:00,8.01,43457,0.70833,43457.70833,6.776666667,,-2.023791767,-1.026089017,,,,,,,,
23-12-2018,17:05:00,6.89,43457,0.71181,43457.71181,,,-2.023746103,-1.0632856,,,,,,,,
23-12-2018,17:10:00,5.43,43457,0.71528,43457.71528,,,-2.023700569,-1.111774004,,,,,,,,
23-12-2018,17:15:00,4.09,43457,0.71875,,,,,,,,,,,,,
23-12-2018,17:20:00,3.1,43457,0.72222,,,,,,,,,,,,,
23-12-2018,17:25:00,2.33,43457,0.72569,,3.663333333,,,,,,,,,,,
23-12-2018,17:30:00,1.73,43457,0.72917,,5.74,,,,,,,,,,,
24-12-2018,07:30:00,6.93,43458,0.3125,43458.3125,8.226666667,,-2.01586383,-1.061957151,,,,,,,,
24-12-2018,07:35:00,8.56,43458,0.31597,43458.31597,8.843333333,,-2.015818297,-1.007822837,,,,,,,,
24-12-2018,07:40:00,9.19,43458,0.31944,43458.31944,9.316666667,,-2.015772763,-0.986899759,,,,,,,,
24-12-2018,07:45:00,8.78,43458,0.32292,43458.32292,10.46,,-2.015727099,-1.000516365,,,,,,,,
24-12-2018,07:50:00,9.98,43458,0.32639,43458.32639,12.02666667,,-2.015681565,-0.960662883,,,,,,,,
24-12-2018,07:55:00,12.62,43458,0.32986,43458.32986,13.67333333,,-2.015636032,-0.872985221,,,,,,,,
24-12-2018,08:00:00,13.48,43458,0.33333,43458.33333,15.46,,-2.015590498,-0.844423559,,,,,,,,
24-12-2018,08:05:00,14.92,43458,0.33681,43458.33681,18.35,,-2.015544834,-0.79659938,,,,,,,,
24-12-2018,08:10:00,17.98,43458,0.34028,43458.34028,21.53,,-2.0154993,-0.694973,,,,,,,,
24-12-2018,08:15:00,22.15,43458,0.34375,43458.34375,24.49,,-2.015453767,-0.556482148,,,,,,,,
24-12-2018,08:20:00,24.46,43458,0.34722,43458.34722,26.60666667,,-2.015408233,-0.479764194,,,,,,,,
24-12-2018,08:25:00,26.86,43458,0.35069,43458.35069,26.56666667,,-2.0153627,-0.400057229,,,,,,,,
24-12-2018,08:30:00,28.5,43458,0.35417,43458.35417,24.33,,-2.015317035,-0.345590803,,,,,,,,
24-12-2018,08:35:00,24.34,43458,0.35764,43458.35764,22.66,,-2.015271502,-0.483749542,,,,,,,,
24-12-2018,08:40:00,20.15,43458,0.36111,43458.36111,20.36333333,,-2.015225968,-0.622904619,,,,,,,,
24-12-2018,08:45:00,23.49,43458,0.36458,43458.36458,19.39333333,,-2.015180435,-0.511979092,,,,,,,,
24-12-2018,08:50:00,17.45,43458,0.36806,43458.36806,16.21,,-2.01513477,-0.712574954,,,,,,,,
24-12-2018,08:55:00,17.24,43458,0.37153,43458.37153,14.99333333,,-2.015089237,-0.719549314,,,,,,,,
24-12-2018,09:00:00,13.94,43458,0.375,43458.375,13.71,,-2.015043703,-0.829146391,,,,,,,,
24-12-2018,09:05:00,13.8,43458,0.37847,43458.37847,13.23333333,,-2.01499817,-0.833795964,,,,,,,,
24-12-2018,09:10:00,13.39,43458,0.38194,43458.38194,12.29,,-2.014952636,-0.84741257,,,,,,,,
24-12-2018,09:15:00,12.51,43458,0.38542,43458.38542,11.52,,-2.014906972,-0.876638457,,,,,,,,
24-12-2018,09:20:00,10.97,43458,0.38889,43458.38889,11.33,,-2.014861438,-0.92778376,,,,,,,,
24-12-2018,09:25:00,11.08,43458,0.39236,43458.39236,11.69666667,,-2.014815905,-0.924130524,,,,,,,,
24-12-2018,09:30:00,11.94,43458,0.39583,43458.39583,12.54333333,,-2.014770371,-0.895568861,,,,,,,,
24-12-2018,09:35:00,12.07,43458,0.39931,43458.39931,13.29,,-2.014724707,-0.891251401,,,,,,,,
24-12-2018,09:40:00,13.62,43458,0.40278,43458.40278,14.09333333,,-2.014679173,-0.839773986,,,,,,,,
24-12-2018,09:45:00,14.18,43458,0.40625,43458.40625,15.35,,-2.01463364,-0.821175694,,,,,,,,
24-12-2018,09:50:00,14.48,43458,0.40972,43458.40972,18.44,,-2.014588106,-0.811212323,,,,,,,,
24-12-2018,09:55:00,17.39,43458,0.41319,43458.41319,21.01333333,,-2.014542573,-0.714567628,,,,,,,,
24-12-2018,10:00:00,23.45,43458,0.41667,43458.41667,24.22333333,,-2.014496908,-0.513307542,,,,,,,,
24-12-2018,10:05:00,22.2,43458,0.42014,43458.42014,25.52,,-2.014451375,-0.554821586,,,,,,,,
24-12-2018,10:10:00,27.02,43458,0.42361,43458.42361,29.91333333,,-2.014405841,-0.394743431,,,,,,,,
24-12-2018,10:15:00,27.34,43458,0.42708,43458.42708,33.74,,-2.014360308,-0.384115836,,,,,,,,
24-12-2018,10:20:00,35.38,43458,0.43056,43458.43056,38.70333333,,-2.014314643,-0.117097503,,,,,,,,
24-12-2018,10:25:00,38.5,43458,0.43403,43458.43403,40.32333333,,-2.01426911,-0.013478449,,,,,,,,
24-12-2018,10:30:00,42.23,43458,0.4375,43458.4375,39.86,,-2.014223576,0.110399459,,,,,,,,
24-12-2018,10:35:00,40.24,43458,0.44097,43458.44097,40.02333333,,-2.014178043,0.044309101,,,,,,,,
24-12-2018,10:40:00,37.11,43458,0.44444,43458.44444,37.27333333,,-2.014132509,-0.059642066,,,,,,,,
24-12-2018,10:45:00,42.72,43458,0.44792,43458.44792,36.00333333,,-2.014086845,0.126672965,,,,,,,,
24-12-2018,10:50:00,31.99,43458,0.45139,43458.45139,39.92666667,,-2.014041311,-0.229683591,,,,,,,,
24-12-2018,10:55:00,33.3,43458,0.45486,43458.45486,49.94,,-2.013995778,-0.186176873,,,,,,,,
24-12-2018,11:00:00,54.49,43458,0.45833,43458.45833,59.45333333,,-2.013950244,0.517569205,,,,,,,,
24-12-2018,11:05:00,62.03,43458,0.46181,43458.46181,59.56,,-2.01390458,0.76798192,,,,,,,,
24-12-2018,11:10:00,61.84,43458,0.46528,43458.46528,50.10666667,,-2.013859046,0.761671786,,,,,,,,
24-12-2018,11:15:00,54.81,43458,0.46875,43458.46875,42.41666667,,-2.013813513,0.528196801,,,,,,,,
24-12-2018,11:20:00,33.67,43458,0.47222,43458.47222,33.31333333,,-2.013767979,-0.173888716,,,,,,,,
24-12-2018,11:25:00,38.77,43458,0.47569,43458.47569,31.07666667,,-2.013722446,-0.004511415,,,,,,,,
24-12-2018,11:30:00,27.5,43458,0.47917,43458.47917,28.52333333,,-2.013676781,-0.378802038,,,,,,,,
24-12-2018,11:35:00,26.96,43458,0.48264,43458.48264,32.25666667,,-2.013631248,-0.396736106,,,,,,,,
24-12-2018,11:40:00,31.11,43458,0.48611,43458.48611,39.71,,-2.013585714,-0.258909479,,,,,,,,
24-12-2018,11:45:00,38.7,43458,0.48958,43458.48958,43.95333333,,-2.013540181,-0.006836202,,,,,,,,
24-12-2018,11:50:00,49.32,43458,0.49306,43458.49306,41.35,,-2.013494516,0.345867118,,,,,,,,
24-12-2018,11:55:00,43.84,43458,0.49653,43458.49653,38.78666667,,-2.013448983,0.163869548,,,,,,,,
24-12-2018,12:00:00,30.89,43458,0.5,43458.5,44.76333333,,-2.013403449,-0.26621595,,,,,,,,
24-12-2018,12:05:00,41.63,43458,0.50347,43458.50347,48.08333333,,-2.013357916,0.090472718,,,,,,,,
24-12-2018,12:10:00,61.77,43458,0.50694,43458.50694,45.28666667,,-2.013312382,0.759346999,,,,,,,,
24-12-2018,12:15:00,40.85,43458,0.51042,43458.51042,37.92666667,,-2.013266718,0.064567954,,,,,,,,
24-12-2018,12:20:00,33.24,43458,0.51389,43458.51389,43.57,,-2.013221184,-0.188169547,,,,,,,,
24-12-2018,12:25:00,39.69,43458,0.51736,43458.51736,50.95,,-2.013175651,0.026042921,,,,,,,,
24-12-2018,12:30:00,57.78,43458,0.52083,43458.52083,59.07333333,,-2.013130117,0.62683417,,,,,,,,
24-12-2018,12:35:00,55.38,43458,0.52431,43458.52431,61.93,,-2.013084453,0.547127205,,,,,,,,
24-12-2018,12:40:00,64.06,43458,0.52778,43458.52778,65.53333333,,-2.013038919,0.835400728,,,,,,,,
24-12-2018,12:45:00,66.35,43458,0.53125,43458.53125,63.76333333,,-2.012993386,0.911454457,,,,,,,,
24-12-2018,12:50:00,66.19,43458,0.53472,43458.53472,62.45,,-2.012947852,0.90614066,,,,,,,,
24-12-2018,12:55:00,58.75,43458,0.53819,43458.53819,61.29333333,,-2.012902319,0.659049068,,,,,,,,
24-12-2018,13:00:00,62.41,43458,0.54167,43458.54167,63.32,,-2.012856654,0.78060219,,,,,,,,
24-12-2018,13:05:00,62.72,43458,0.54514,43458.54514,64.22333333,,-2.012811121,0.790897673,,,,,,,,
24-12-2018,13:10:00,64.83,43458,0.54861,43458.54861,64.57333333,,-2.012765587,0.86097338,,,,,,,,
24-12-2018,13:15:00,65.12,43458,0.55208,43458.55208,63.60333333,,-2.012720054,0.870604638,,,,,,,,
24-12-2018,13:20:00,63.77,43458,0.55556,43458.55556,62.89,,-2.012674389,0.82576947,,,,,,,,
24-12-2018,13:25:00,61.92,43458,0.55903,43458.55903,62.32666667,,-2.012628856,0.764328684,,,,,,,,
24-12-2018,13:30:00,62.98,43458,0.5625,43458.5625,62.40666667,,-2.012583322,0.799532594,,,,,,,,
24-12-2018,13:35:00,62.08,43458,0.56597,43458.56597,61.70666667,,-2.012537789,0.769642482,,,,,,,,
24-12-2018,13:40:00,62.16,43458,0.56944,43458.56944,61.01666667,,-2.012492255,0.772299381,,,,,,,,
24-12-2018,13:45:00,60.88,43458,0.57292,43458.57292,59.64666667,,-2.012446591,0.729789,,,,,,,,
24-12-2018,13:50:00,60.01,43458,0.57639,43458.57639,59.58333333,,-2.012401057,0.700895225,,,,,,,,
24-12-2018,13:55:00,58.05,43458,0.57986,43458.57986,59.25666667,,-2.012355524,0.635801203,,,,,,,,
24-12-2018,14:00:00,60.69,43458,0.58333,43458.58333,58.94,,-2.01230999,0.723478865,,,,,,,,
24-12-2018,14:05:00,59.03,43458,0.58681,43458.58681,57.03666667,,-2.012264326,0.668348214,,,,,,,,
24-12-2018,14:10:00,57.1,43458,0.59028,43458.59028,55.72333333,,-2.012218792,0.60425053,,,,,,,,
24-12-2018,14:15:00,54.98,43458,0.59375,43458.59375,,,-2.012173259,0.533842711,,,,,,,,
24-12-2018,14:20:00,55.09,43458,0.59722,43458.59722,,,-2.012127725,0.537495947,,,,,,,,
24-12-2018,14:25:00,0,43458,0.60069,,,,,,,,,,,,,
24-12-2018,14:30:00,0,43458,0.60417,,,,,,,,,,,,,
24-12-2018,14:35:00,0,43458,0.60764,,,,,,,,,,,,,
24-12-2018,14:40:00,0,43458,0.61111,,,,,,,,,,,,,
24-12-2018,14:45:00,0,43458,0.61458,,,,,,,,,,,,,
24-12-2018,14:50:00,0,43458,0.61806,,,,,,,,,,,,,
24-12-2018,14:55:00,0,43458,0.62153,,,,,,,,,,,,,
24-12-2018,15:00:00,0,43458,0.625,,,,,,,,,,,,,
24-12-2018,15:05:00,0,43458,0.62847,,,,,,,,,,,,,
24-12-2018,15:10:00,0,43458,0.63194,,,,,,,,,,,,,
24-12-2018,15:15:00,0,43458,0.63542,,,,,,,,,,,,,
24-12-2018,15:20:00,0,43458,0.63889,,,,,,,,,,,,,
24-12-2018,15:25:00,0,43458,0.64236,,,,,,,,,,,,,
24-12-2018,15:30:00,0,43458,0.64583,,,,,,,,,,,,,
24-12-2018,15:35:00,0,43458,0.64931,,,,,,,,,,,,,
24-12-2018,15:40:00,0,43458,0.65278,,,,,,,,,,,,,
24-12-2018,15:45:00,0,43458,0.65625,,,,,,,,,,,,,
24-12-2018,15:50:00,0,43458,0.65972,,,,,,,,,,,,,
24-12-2018,15:55:00,0,43458,0.66319,,,,,,,,,,,,,
24-12-2018,16:00:00,0,43458,0.66667,,,,,,,,,,,,,
24-12-2018,16:05:00,0,43458,0.67014,,,,,,,,,,,,,
24-12-2018,16:10:00,0,43458,0.67361,,,,,,,,,,,,,
24-12-2018,16:15:00,0,43458,0.67708,,,,,,,,,,,,,
24-12-2018,16:20:00,0,43458,0.68056,,,,,,,,,,,,,
24-12-2018,16:25:00,0,43458,0.68403,,,,,,,,,,,,,
24-12-2018,16:30:00,0,43458,0.6875,,,,,,,,,,,,,
24-12-2018,16:35:00,0,43458,0.69097,,,,,,,,,,,,,
24-12-2018,16:40:00,0,43458,0.69444,,,,,,,,,,,,,
24-12-2018,16:45:00,0,43458,0.69792,,,,,,,,,,,,,
24-12-2018,16:50:00,0,43458,0.70139,,,,,,,,,,,,,
24-12-2018,16:55:00,0,43458,0.70486,,,,,,,,,,,,,
24-12-2018,17:00:00,0,43458,0.70833,,,,,,,,,,,,,
24-12-2018,17:05:00,0,43458,0.71181,,,,,,,,,,,,,
24-12-2018,17:10:00,0,43458,0.71528,,,,,,,,,,,,,
24-12-2018,17:15:00,0,43458,0.71875,,,,,,,,,,,,,
24-12-2018,17:20:00,0,43458,0.72222,,,,,,,,,,,,,
24-12-2018,17:25:00,0,43458,0.72569,,3.496666667,,,,,,,,,,,
24-12-2018,17:30:00,0,43458,0.72917,,7.733333333,,,,,,,,,,,
25-12-2018,07:30:00,10.49,43459,0.3125,43459.3125,12.88666667,,-2.002741799,-0.943725153,,,,,,,,
25-12-2018,07:35:00,12.71,43459,0.31597,43459.31597,15.37666667,,-2.002696266,-0.86999621,,,,,,,,
25-12-2018,07:40:00,15.46,43459,0.31944,43459.31944,17.94,,-2.002650732,-0.778665313,,,,,,,,
25-12-2018,07:45:00,17.96,43459,0.32292,43459.32292,20.56666667,,-2.002605068,-0.695637224,,,,,,,,
25-12-2018,07:50:00,20.4,43459,0.32639,43459.32639,23.26333333,,-2.002559534,-0.61460181,,,,,,,,
25-12-2018,07:55:00,23.34,43459,0.32986,43459.32986,25.88333333,,-2.002514001,-0.516960778,,,,,,,,
25-12-2018,08:00:00,26.05,43459,0.33333,43459.33333,28.41666667,,-2.002468467,-0.42695833,,,,,,,,
25-12-2018,08:05:00,28.26,43459,0.33681,43459.33681,31.37,,-2.002422803,-0.353561499,,,,,,,,
25-12-2018,08:10:00,30.94,43459,0.34028,43459.34028,34.67333333,,-2.002377269,-0.264555389,,,,,,,,
25-12-2018,08:15:00,34.91,43459,0.34375,43459.34375,37.64333333,,-2.002331736,-0.132706784,,,,,,,,
25-12-2018,08:20:00,38.17,43459,0.34722,43459.34722,39.78666667,,-2.002286202,-0.024438157,,,,,,,,
25-12-2018,08:25:00,39.85,43459,0.35069,43459.35069,41.39333333,,-2.002240669,0.031356719,,,,,,,,
25-12-2018,08:30:00,41.34,43459,0.35417,43459.35417,43.15,,-2.002195004,0.08084146,,,,,,,,
25-12-2018,08:35:00,42.99,43459,0.35764,43459.35764,44.93333333,,-2.002149471,0.135639998,,,,,,,,
25-12-2018,08:40:00,45.12,43459,0.36111,43459.36111,46.78666667,,-2.002103937,0.20637993,,,,,,,,
25-12-2018,08:45:00,46.69,43459,0.36458,43459.36458,48.17666667,,-2.002058404,0.258521569,,,,,,,,
25-12-2018,08:50:00,48.55,43459,0.36806,43459.36806,49.91,,-2.002012739,0.320294467,,,,,,,,
25-12-2018,08:55:00,49.29,43459,0.37153,43459.37153,51.69,,-2.001967206,0.344870781,,,,,,,,
25-12-2018,09:00:00,51.89,43459,0.375,43459.375,53.54666667,,-2.001921672,0.431219993,,,,,,,,
25-12-2018,09:05:00,53.89,43459,0.37847,43459.37847,54.86,,-2.001876139,0.497642464,,,,,,,,
