Date,Date_Number,Time,Time_Fraction,HT R Phase Current
01-01-2019,43466.00,17:35:00,0.732638889,2.3
01-01-2019,43466.00,17:40:00,0.736111111,1.58
01-01-2019,43466.00,17:45:00,0.739583333,1.15
01-01-2019,43466.00,17:50:00,0.743055556,0.91
01-01-2019,43466.00,17:55:00,0.746527778,0.8
01-01-2019,43466.00,18:00:00,0.75,0.77
01-01-2019,43466.00,18:05:00,0.753472222,0.52
01-01-2019,43466.00,18:10:00,0.756944444,0.15
01-01-2019,43466.00,18:15:00,0.760416667,0.15
01-01-2019,43466.00,18:20:00,0.763888889,0.15
01-01-2019,43466.00,18:25:00,0.767361111,0
01-01-2019,43466.00,18:30:00,0.770833333,0
01-01-2019,43466.00,18:35:00,0.774305556,0.09
01-01-2019,43466.00,18:40:00,0.777777778,0.09
01-01-2019,43466.00,18:45:00,0.78125,0.09
01-01-2019,43466.00,18:50:00,0.784722222,0.09
01-01-2019,43466.00,18:55:00,0.788194444,0.09
01-01-2019,43466.00,19:00:00,0.791666667,0.09
01-01-2019,43466.00,19:05:00,0.795138889,0.09
01-01-2019,43466.00,19:10:00,0.798611111,0.09
01-01-2019,43466.00,19:15:00,0.802083333,0.09
01-01-2019,43466.00,19:20:00,0.805555556,0.09
01-01-2019,43466.00,19:25:00,0.809027778,0.09
02-01-2019,43467.00,17:35:00,0.732638889,0
02-01-2019,43467.00,17:40:00,0.736111111,0
02-01-2019,43467.00,17:45:00,0.739583333,0
02-01-2019,43467.00,17:50:00,0.743055556,0
02-01-2019,43467.00,17:55:00,0.746527778,0
02-01-2019,43467.00,18:00:00,0.75,0
02-01-2019,43467.00,18:05:00,0.753472222,0
02-01-2019,43467.00,18:10:00,0.756944444,0
02-01-2019,43467.00,18:15:00,0.760416667,0
02-01-2019,43467.00,18:20:00,0.763888889,0
02-01-2019,43467.00,18:25:00,0.767361111,0
02-01-2019,43467.00,18:30:00,0.770833333,0
02-01-2019,43467.00,18:35:00,0.774305556,0
02-01-2019,43467.00,18:40:00,0.777777778,0
02-01-2019,43467.00,18:45:00,0.78125,0
02-01-2019,43467.00,18:50:00,0.784722222,0
02-01-2019,43467.00,18:55:00,0.788194444,0
02-01-2019,43467.00,19:00:00,0.791666667,0
02-01-2019,43467.00,19:05:00,0.795138889,0
02-01-2019,43467.00,19:10:00,0.798611111,0
02-01-2019,43467.00,19:15:00,0.802083333,0
02-01-2019,43467.00,19:20:00,0.805555556,0
02-01-2019,43467.00,19:25:00,0.809027778,0
03-01-2019,43468.00,17:35:00,0.732638889,0
03-01-2019,43468.00,17:40:00,0.736111111,0
03-01-2019,43468.00,17:45:00,0.739583333,0
03-01-2019,43468.00,17:50:00,0.743055556,0
03-01-2019,43468.00,17:55:00,0.746527778,0
03-01-2019,43468.00,18:00:00,0.75,0
03-01-2019,43468.00,18:05:00,0.753472222,0
03-01-2019,43468.00,18:10:00,0.756944444,0
03-01-2019,43468.00,18:15:00,0.760416667,0
03-01-2019,43468.00,18:20:00,0.763888889,0
03-01-2019,43468.00,18:25:00,0.767361111,0
03-01-2019,43468.00,18:30:00,0.770833333,0
03-01-2019,43468.00,18:35:00,0.774305556,0
03-01-2019,43468.00,18:40:00,0.777777778,0
03-01-2019,43468.00,18:45:00,0.78125,0
03-01-2019,43468.00,18:50:00,0.784722222,0
03-01-2019,43468.00,18:55:00,0.788194444,0
03-01-2019,43468.00,19:00:00,0.791666667,0
03-01-2019,43468.00,19:05:00,0.795138889,0
03-01-2019,43468.00,19:10:00,0.798611111,0
03-01-2019,43468.00,19:15:00,0.802083333,0
03-01-2019,43468.00,19:20:00,0.805555556,0
03-01-2019,43468.00,19:25:00,0.809027778,0
04-01-2019,43469.00,17:35:00,0.732638889,0
04-01-2019,43469.00,17:40:00,0.736111111,0
04-01-2019,43469.00,17:45:00,0.739583333,0
04-01-2019,43469.00,17:50:00,0.743055556,0
04-01-2019,43469.00,17:55:00,0.746527778,0
04-01-2019,43469.00,18:00:00,0.75,0
04-01-2019,43469.00,18:05:00,0.753472222,0
04-01-2019,43469.00,18:10:00,0.756944444,0
04-01-2019,43469.00,18:15:00,0.760416667,0
04-01-2019,43469.00,18:20:00,0.763888889,0
04-01-2019,43469.00,18:25:00,0.767361111,0
04-01-2019,43469.00,18:30:00,0.770833333,0
04-01-2019,43469.00,18:35:00,0.774305556,0
04-01-2019,43469.00,18:40:00,0.777777778,0
04-01-2019,43469.00,18:45:00,0.78125,0
04-01-2019,43469.00,18:50:00,0.784722222,0
04-01-2019,43469.00,18:55:00,0.788194444,0
04-01-2019,43469.00,19:00:00,0.791666667,0
04-01-2019,43469.00,19:05:00,0.795138889,0
04-01-2019,43469.00,19:10:00,0.798611111,0
04-01-2019,43469.00,19:15:00,0.802083333,0
04-01-2019,43469.00,19:20:00,0.805555556,0
04-01-2019,43469.00,19:25:00,0.809027778,0
05-01-2019,43470.00,17:35:00,0.732638889,0
05-01-2019,43470.00,17:40:00,0.736111111,0
05-01-2019,43470.00,17:45:00,0.739583333,0
05-01-2019,43470.00,17:50:00,0.743055556,0
05-01-2019,43470.00,17:55:00,0.746527778,0
05-01-2019,43470.00,18:00:00,0.75,0
05-01-2019,43470.00,18:05:00,0.753472222,0
05-01-2019,43470.00,18:10:00,0.756944444,0
05-01-2019,43470.00,18:15:00,0.760416667,0
05-01-2019,43470.00,18:20:00,0.763888889,0
05-01-2019,43470.00,18:25:00,0.767361111,0
05-01-2019,43470.00,18:30:00,0.770833333,0
05-01-2019,43470.00,18:35:00,0.774305556,0
05-01-2019,43470.00,18:40:00,0.777777778,0
05-01-2019,43470.00,18:45:00,0.78125,0
05-01-2019,43470.00,18:50:00,0.784722222,0
05-01-2019,43470.00,18:55:00,0.788194444,0
05-01-2019,43470.00,19:00:00,0.791666667,0
05-01-2019,43470.00,19:05:00,0.795138889,0
05-01-2019,43470.00,19:10:00,0.798611111,0
05-01-2019,43470.00,19:15:00,0.802083333,0
05-01-2019,43470.00,19:20:00,0.805555556,0
05-01-2019,43470.00,19:25:00,0.809027778,0
06-01-2019,43471.00,17:35:00,0.732638889,2.22
06-01-2019,43471.00,17:40:00,0.736111111,1.64
06-01-2019,43471.00,17:45:00,0.739583333,1.24
06-01-2019,43471.00,17:50:00,0.743055556,0.95
06-01-2019,43471.00,17:55:00,0.746527778,0.84
06-01-2019,43471.00,18:00:00,0.75,0.84
06-01-2019,43471.00,18:05:00,0.753472222,0.81
06-01-2019,43471.00,18:10:00,0.756944444,0.14
06-01-2019,43471.00,18:15:00,0.760416667,0.1
06-01-2019,43471.00,18:20:00,0.763888889,0.1
06-01-2019,43471.00,18:25:00,0.767361111,0.1
06-01-2019,43471.00,18:30:00,0.770833333,0.1
06-01-2019,43471.00,18:35:00,0.774305556,0.1
06-01-2019,43471.00,18:40:00,0.777777778,0.1
06-01-2019,43471.00,18:45:00,0.78125,0.1
06-01-2019,43471.00,18:50:00,0.784722222,0.1
06-01-2019,43471.00,18:55:00,0.788194444,0.1
06-01-2019,43471.00,19:00:00,0.791666667,0.1
06-01-2019,43471.00,19:05:00,0.795138889,0.1
06-01-2019,43471.00,19:10:00,0.798611111,0.1
06-01-2019,43471.00,19:15:00,0.802083333,0.1
06-01-2019,43471.00,19:20:00,0.805555556,0.1
06-01-2019,43471.00,19:25:00,0.809027778,0.1
07-01-2019,43472.00,17:35:00,0.732638889,0
07-01-2019,43472.00,17:40:00,0.736111111,0
07-01-2019,43472.00,17:45:00,0.739583333,0
07-01-2019,43472.00,17:50:00,0.743055556,0
07-01-2019,43472.00,17:55:00,0.746527778,0
07-01-2019,43472.00,18:00:00,0.75,0
07-01-2019,43472.00,18:05:00,0.753472222,0
07-01-2019,43472.00,18:10:00,0.756944444,0
07-01-2019,43472.00,18:15:00,0.760416667,0
07-01-2019,43472.00,18:20:00,0.763888889,0
07-01-2019,43472.00,18:25:00,0.767361111,0
07-01-2019,43472.00,18:30:00,0.770833333,0.09
07-01-2019,43472.00,18:35:00,0.774305556,0.09
07-01-2019,43472.00,18:40:00,0.777777778,0.09
07-01-2019,43472.00,18:45:00,0.78125,0.09
07-01-2019,43472.00,18:50:00,0.784722222,0.09
07-01-2019,43472.00,18:55:00,0.788194444,0.09
07-01-2019,43472.00,19:00:00,0.791666667,0
07-01-2019,43472.00,19:05:00,0.795138889,0
07-01-2019,43472.00,19:10:00,0.798611111,0
07-01-2019,43472.00,19:15:00,0.802083333,0
07-01-2019,43472.00,19:20:00,0.805555556,0
07-01-2019,43472.00,19:25:00,0.809027778,0
08-01-2019,43473.00,17:35:00,0.732638889,0
08-01-2019,43473.00,17:40:00,0.736111111,0
08-01-2019,43473.00,17:45:00,0.739583333,0
08-01-2019,43473.00,17:50:00,0.743055556,0
08-01-2019,43473.00,17:55:00,0.746527778,0
08-01-2019,43473.00,18:00:00,0.75,0
08-01-2019,43473.00,18:05:00,0.753472222,0
08-01-2019,43473.00,18:10:00,0.756944444,0
08-01-2019,43473.00,18:15:00,0.760416667,0
08-01-2019,43473.00,18:20:00,0.763888889,0
08-01-2019,43473.00,18:25:00,0.767361111,0
08-01-2019,43473.00,18:30:00,0.770833333,0
08-01-2019,43473.00,18:35:00,0.774305556,0
08-01-2019,43473.00,18:40:00,0.777777778,0
08-01-2019,43473.00,18:45:00,0.78125,0
08-01-2019,43473.00,18:50:00,0.784722222,0
08-01-2019,43473.00,18:55:00,0.788194444,0
08-01-2019,43473.00,19:00:00,0.791666667,0
08-01-2019,43473.00,19:05:00,0.795138889,0
08-01-2019,43473.00,19:10:00,0.798611111,0
08-01-2019,43473.00,19:15:00,0.802083333,0
08-01-2019,43473.00,19:20:00,0.805555556,0
08-01-2019,43473.00,19:25:00,0.809027778,0
09-01-2019,43474.00,17:35:00,0.732638889,0
09-01-2019,43474.00,17:40:00,0.736111111,0
09-01-2019,43474.00,17:45:00,0.739583333,0
09-01-2019,43474.00,17:50:00,0.743055556,0
09-01-2019,43474.00,17:55:00,0.746527778,0
09-01-2019,43474.00,18:00:00,0.75,0
09-01-2019,43474.00,18:05:00,0.753472222,0
09-01-2019,43474.00,18:10:00,0.756944444,0
09-01-2019,43474.00,18:15:00,0.760416667,0
09-01-2019,43474.00,18:20:00,0.763888889,0
09-01-2019,43474.00,18:25:00,0.767361111,0
09-01-2019,43474.00,18:30:00,0.770833333,0
09-01-2019,43474.00,18:35:00,0.774305556,0
09-01-2019,43474.00,18:40:00,0.777777778,0
09-01-2019,43474.00,18:45:00,0.78125,0
09-01-2019,43474.00,18:50:00,0.784722222,0
09-01-2019,43474.00,18:55:00,0.788194444,0
09-01-2019,43474.00,19:00:00,0.791666667,0
09-01-2019,43474.00,19:05:00,0.795138889,0
09-01-2019,43474.00,19:10:00,0.798611111,0
09-01-2019,43474.00,19:15:00,0.802083333,0
09-01-2019,43474.00,19:20:00,0.805555556,0
09-01-2019,43474.00,19:25:00,0.809027778,0
10-01-2019,43475.00,17:35:00,0.732638889,0
10-01-2019,43475.00,17:40:00,0.736111111,0
10-01-2019,43475.00,17:45:00,0.739583333,0
10-01-2019,43475.00,17:50:00,0.743055556,0
10-01-2019,43475.00,17:55:00,0.746527778,0
10-01-2019,43475.00,18:00:00,0.75,0
10-01-2019,43475.00,18:05:00,0.753472222,0
10-01-2019,43475.00,18:10:00,0.756944444,0
10-01-2019,43475.00,18:15:00,0.760416667,0
10-01-2019,43475.00,18:20:00,0.763888889,0
10-01-2019,43475.00,18:25:00,0.767361111,0
10-01-2019,43475.00,18:30:00,0.770833333,0
10-01-2019,43475.00,18:35:00,0.774305556,0
10-01-2019,43475.00,18:40:00,0.777777778,0
10-01-2019,43475.00,18:45:00,0.78125,0
10-01-2019,43475.00,18:50:00,0.784722222,0
10-01-2019,43475.00,18:55:00,0.788194444,0
10-01-2019,43475.00,19:00:00,0.791666667,0
10-01-2019,43475.00,19:05:00,0.795138889,0
10-01-2019,43475.00,19:10:00,0.798611111,0
10-01-2019,43475.00,19:15:00,0.802083333,0
10-01-2019,43475.00,19:20:00,0.805555556,0
10-01-2019,43475.00,19:25:00,0.809027778,0
11-01-2019,43476.00,17:35:00,0.732638889,0
11-01-2019,43476.00,17:40:00,0.736111111,0
11-01-2019,43476.00,17:45:00,0.739583333,0
11-01-2019,43476.00,17:50:00,0.743055556,0
11-01-2019,43476.00,17:55:00,0.746527778,0
11-01-2019,43476.00,18:00:00,0.75,0
11-01-2019,43476.00,18:05:00,0.753472222,0
11-01-2019,43476.00,18:10:00,0.756944444,0
11-01-2019,43476.00,18:15:00,0.760416667,0
11-01-2019,43476.00,18:20:00,0.763888889,0
11-01-2019,43476.00,18:25:00,0.767361111,0
11-01-2019,43476.00,18:30:00,0.770833333,0
11-01-2019,43476.00,18:35:00,0.774305556,0
11-01-2019,43476.00,18:40:00,0.777777778,0
11-01-2019,43476.00,18:45:00,0.78125,0
11-01-2019,43476.00,18:50:00,0.784722222,0
11-01-2019,43476.00,18:55:00,0.788194444,0
11-01-2019,43476.00,19:00:00,0.791666667,0
11-01-2019,43476.00,19:05:00,0.795138889,0
11-01-2019,43476.00,19:10:00,0.798611111,0
11-01-2019,43476.00,19:15:00,0.802083333,0
11-01-2019,43476.00,19:20:00,0.805555556,0
11-01-2019,43476.00,19:25:00,0.809027778,0
12-01-2019,43477.00,17:35:00,0.732638889,0
12-01-2019,43477.00,17:40:00,0.736111111,0
12-01-2019,43477.00,17:45:00,0.739583333,0
12-01-2019,43477.00,17:50:00,0.743055556,0
12-01-2019,43477.00,17:55:00,0.746527778,0
12-01-2019,43477.00,18:00:00,0.75,0
12-01-2019,43477.00,18:05:00,0.753472222,0
12-01-2019,43477.00,18:10:00,0.756944444,0
12-01-2019,43477.00,18:15:00,0.760416667,0
12-01-2019,43477.00,18:20:00,0.763888889,0
12-01-2019,43477.00,18:25:00,0.767361111,0
12-01-2019,43477.00,18:30:00,0.770833333,0
12-01-2019,43477.00,18:35:00,0.774305556,0
12-01-2019,43477.00,18:40:00,0.777777778,0
12-01-2019,43477.00,18:45:00,0.78125,0
12-01-2019,43477.00,18:50:00,0.784722222,0
12-01-2019,43477.00,18:55:00,0.788194444,0
12-01-2019,43477.00,19:00:00,0.791666667,0
12-01-2019,43477.00,19:05:00,0.795138889,0
12-01-2019,43477.00,19:10:00,0.798611111,0
12-01-2019,43477.00,19:15:00,0.802083333,0
12-01-2019,43477.00,19:20:00,0.805555556,0
12-01-2019,43477.00,19:25:00,0.809027778,0
13-01-2019,43478.00,17:35:00,0.732638889,0
13-01-2019,43478.00,17:40:00,0.736111111,0
13-01-2019,43478.00,17:45:00,0.739583333,0
13-01-2019,43478.00,17:50:00,0.743055556,0
13-01-2019,43478.00,17:55:00,0.746527778,0
13-01-2019,43478.00,18:00:00,0.75,0
13-01-2019,43478.00,18:05:00,0.753472222,0
13-01-2019,43478.00,18:10:00,0.756944444,0
13-01-2019,43478.00,18:15:00,0.760416667,0
13-01-2019,43478.00,18:20:00,0.763888889,0
13-01-2019,43478.00,18:25:00,0.767361111,0
13-01-2019,43478.00,18:30:00,0.770833333,0
13-01-2019,43478.00,18:35:00,0.774305556,0
13-01-2019,43478.00,18:40:00,0.777777778,0
13-01-2019,43478.00,18:45:00,0.78125,0
13-01-2019,43478.00,18:50:00,0.784722222,0
13-01-2019,43478.00,18:55:00,0.788194444,0
13-01-2019,43478.00,19:00:00,0.791666667,0
13-01-2019,43478.00,19:05:00,0.795138889,0
13-01-2019,43478.00,19:10:00,0.798611111,0
13-01-2019,43478.00,19:15:00,0.802083333,0
13-01-2019,43478.00,19:20:00,0.805555556,0
13-01-2019,43478.00,19:25:00,0.809027778,0
14-01-2019,43479.00,17:35:00,0.732638889,0
14-01-2019,43479.00,17:40:00,0.736111111,0
14-01-2019,43479.00,17:45:00,0.739583333,0
14-01-2019,43479.00,17:50:00,0.743055556,0
14-01-2019,43479.00,17:55:00,0.746527778,0
14-01-2019,43479.00,18:00:00,0.75,0
14-01-2019,43479.00,18:05:00,0.753472222,0
14-01-2019,43479.00,18:10:00,0.756944444,0
14-01-2019,43479.00,18:15:00,0.760416667,0
14-01-2019,43479.00,18:20:00,0.763888889,0
14-01-2019,43479.00,18:25:00,0.767361111,0
14-01-2019,43479.00,18:30:00,0.770833333,0
14-01-2019,43479.00,18:35:00,0.774305556,0
14-01-2019,43479.00,18:40:00,0.777777778,0
